,attendant,ROI,DTW,PCC,CCC,RMSE,MAE
533,25.0,left lower lateral forehead,2.0278133838182386,0.23654524972655758,0.21874864463587637,4.219430012645102,20.31678106751793
534,25.0,right lower lateral forehead,2.074127193043368,0.24077522605156204,0.22133095029249736,3.723525710253884,17.742929332755907
535,25.0,glabella,2.0768380985505135,0.272221523368051,0.24001193184836844,2.2000777081597858,6.092266030337397
536,25.0,upper nasal dorsum,2.2648448025141104,0.1830566886614425,0.15225102516035333,5.810879474026231,40.93335589436799
537,25.0,lower nasal dorsum,2.095251971763339,0.1477943549956902,0.13001216599704543,7.986939899968354,67.19046197707033
538,25.0,soft triangle,2.194217529798736,0.22717084322515824,0.19321889479475304,6.790279100291331,52.36389781810832
539,25.0,left ala,2.388720236602584,0.1188217202171535,0.09746385975388182,6.040489531587617,41.87993995746138
540,25.0,right ala,2.1600295157980214,0.15123830005012115,0.13558462932692175,7.425012723622214,56.54080053614244
541,25.0,nasal tip,2.2464541750539535,0.15664434024593557,0.13014530929021803,7.217838131089317,54.42626613280512
542,25.0,left lower nasal sidewall,2.2012599522589946,0.14748438226791832,0.1287839495938558,6.7065380721302885,45.76062187663855
543,25.0,right lower nasal sidewall,2.328072234239531,0.10393599314478572,0.08675925924633057,7.664495464035938,63.900680759149246
544,25.0,left mid nasal sidewall,2.4467695226108233,0.116162155231878,0.0941858394468764,7.026185434653489,52.39267834334703
545,25.0,right mid nasal sidewall,2.216682088692476,0.09293368386052983,0.08433045604505686,9.036088771331878,82.43136136040165
546,25.0,philtrum,2.09259008583406,0.17602743691704517,0.1660876496313417,4.176434304342181,21.05355375479982
547,25.0,left upper lip,2.3520291672895874,0.12274164411749851,0.10229039101986341,5.591881048613198,32.68908516717761
548,25.0,right upper lip,2.1329317375118824,0.18101771609244738,0.16482163667799435,5.336451708317122,29.792272366828765
549,25.0,left nasolabial fold,2.173903056512467,0.20597738030215393,0.18368426400621732,4.355400670954599,26.04527682737748
550,25.0,right nasolabial fold,2.1961247241208826,0.22955021416695973,0.20167225877800019,4.480454493025884,21.628117388170494
551,25.0,left temporal,2.2256675165882647,0.16527474823168936,0.13084020606144287,7.248941629722355,54.34349878349732
552,25.0,right temporal,2.430159402557759,0.16747579554358713,0.12976882130799283,8.11071649703226,68.37155231158424
