Unnamed: 0,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
111,4.0,39.8,right marionette fold,3.1898383230857235,0.24710068514901581,0.18049687317875052,5.5179133053737255,26.555646823599243,0.3682873773613973
112,4.0,63.1,lower medial forehead,3.7012429767667743,0.3265038911925657,0.2199003392101713,2.2694150628671967,5.968873843398473,0.0819219144299248
113,4.0,63.1,left lower lateral forehead,3.686825026727011,0.2460054224584892,0.15425429224520779,3.888112405992759,14.11333836419812,0.1949961026240253
114,4.0,63.1,right lower lateral forehead,3.5351707413213718,0.2908507653555928,0.20417480002797994,2.034568414515819,3.668040896644414,0.05069436929913137
115,4.0,63.1,glabella,3.353441288960901,0.29231954373265295,0.21329533716796903,1.6854776613691105,2.618307432048448,0.0359192485460167
116,4.0,63.1,upper nasal dorsum,3.739087973751928,0.24027949432628892,0.16270518161616257,1.7114788037135165,3.411581851613899,0.047167422554937034
117,4.0,63.1,lower nasal dorsum,3.417595409695153,0.2968439495682376,0.20546976436160858,1.7133922250834654,2.307310629018993,0.0320078793407195
118,4.0,63.1,soft triangle,3.6643531447759154,0.23302951424186014,0.15504860442079105,2.6752169725718993,7.038395371454176,0.09589902624444478
119,4.0,63.1,left ala,4.0582126679111825,0.2634336504441738,0.17135408348519965,1.8272860936834971,2.8955572832008016,0.0399307093668838
120,4.0,63.1,right ala,3.534512061521111,0.25250765847475143,0.17557164692659652,2.806147766722844,7.132710942864217,0.09880572575044692
121,4.0,63.1,nasal tip,3.845810341331479,0.18300695457588975,0.11898313409589507,1.4954252607584524,1.7571715837557054,0.024392975445724097
122,4.0,63.1,left lower nasal sidewall,3.852270966709518,0.23919612268316107,0.152618755203101,2.9223105662883015,11.983634278462715,0.16339844157487984
123,4.0,63.1,right lower nasal sidewall,3.7157915145009395,0.2378334826296881,0.15334283251733835,4.662432460023612,20.84553663592817,0.28787920422647
124,4.0,63.1,left mid nasal sidewall,3.7849910752204146,0.173966852434461,0.10817032720922669,3.538926955531101,11.448882093559583,0.16009972596691993
