,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
100,4.0,39.8,right upper lip,2.1967227712017614,0.21626556358725027,0.16661108909097247,3.8091056994112407,16.329107448923526,0.22753648926965953
101,4.0,39.8,left nasolabial fold,2.4107182039774657,0.2365276373587298,0.16958565300954306,1.9440719117540786,4.067086726892042,0.05572464480677495
102,4.0,39.8,right nasolabial fold,2.3152680014824703,0.250438777223703,0.1906969155834354,2.3393048763081117,8.303410136076089,0.11376270233405598
103,4.0,39.8,left temporal,2.5792595966303895,0.15285111153667433,0.10453306106002615,3.2704284973378877,14.001050147524763,0.19720361103777104
104,4.0,39.8,right temporal,2.1386560408297277,0.16476933934715288,0.13645040648957252,6.723825438806576,46.213247975248464,0.6411653684382262
105,4.0,39.8,left malar,1.9447806934179905,0.3323228480086256,0.2629127270529494,1.472486107321119,2.2741715387992723,0.03136181552191341
106,4.0,39.8,right malar,1.9739755102404335,0.2945896504247293,0.2264161538365481,1.4312630559281752,2.15443405767034,0.029703353938764953
107,4.0,39.8,left lower cheek,2.24098798273083,0.28956433666549947,0.2292623215366648,1.4695000554688138,2.2154347836174018,0.030612217627501145
108,4.0,39.8,right lower cheek,2.3599440563078975,0.23983114399035696,0.18536979096752934,1.6106664000286213,2.7019959368168482,0.03712064986828947
109,4.0,39.8,chin,2.2144572696541647,0.2703702240152435,0.20712167503430465,1.7452635431417713,3.4519998888954575,0.047819457921479624
110,4.0,39.8,left marionette fold,2.7731468703347217,0.21117915689776853,0.11454859178351932,1.999070982691877,4.089888029017415,0.05695553900877621
111,4.0,39.8,right marionette fold,2.196399143742961,0.20492643579456596,0.16162801125833332,3.5036907539051203,13.436857707156982,0.1856253790147517
112,4.0,63.1,lower medial forehead,2.45491096578931,0.26263355289828727,0.19118664523990794,1.2680803312784688,1.6803429650129482,0.02328287925731298
113,4.0,63.1,left lower lateral forehead,2.6324900952769403,0.20572838376540958,0.13323330155146845,2.243290847864855,6.20079270843764,0.08640806456464338
114,4.0,63.1,right lower lateral forehead,2.6210854374649855,0.21939928817678078,0.15213880270919852,1.3829465614717105,2.056763172390782,0.028323727522659558
115,4.0,63.1,glabella,2.184397616481482,0.21761163802113337,0.1777033963575282,1.102351439268788,1.2799863100605549,0.017693861794759277
116,4.0,63.1,upper nasal dorsum,2.7046860892015965,0.18250868586195546,0.1262008553818806,1.0781333118671554,1.199308823733372,0.016662201529014098
117,4.0,63.1,lower nasal dorsum,2.5836772741851286,0.21171400217018585,0.1352355880555022,1.2071790521625745,1.4982132484393962,0.02083473320358731
118,4.0,63.1,soft triangle,2.6862057797467007,0.1568318231727584,0.10783200407370964,2.225362452898817,6.4685983664702595,0.08796433284144169
119,4.0,63.1,left ala,3.1880572090723995,0.20149047839142709,0.12788817361267188,1.2010422340736033,1.4812498507880523,0.02048050900713766
