,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
110,4.0,39.8,left marionette fold,2.7852895785668568,0.21126949507264284,0.11382956833539291,2.0037418682345964,4.106155204357882,0.05718414515640183
111,4.0,39.8,right marionette fold,2.209942447225704,0.20519392455611318,0.161302212595631,3.5001893443354337,13.404326070657538,0.1851766621050498
112,4.0,63.1,lower medial forehead,2.4529765350014334,0.26256703188743874,0.1912018740154715,1.2680803312784688,1.6803429650129482,0.02328287925731298
113,4.0,63.1,left lower lateral forehead,2.6369030163485654,0.20648423393740367,0.13316752509179378,2.23988298459632,6.201365083237963,0.08642802301261641
114,4.0,63.1,right lower lateral forehead,2.638576947312311,0.217517327394962,0.1500355718734125,1.3829465614717105,2.056763172390782,0.028323727522659558
115,4.0,63.1,glabella,2.1944633511592606,0.21749917385592268,0.17738671385733717,1.102351439268788,1.2799863100605549,0.017693861794759277
116,4.0,63.1,upper nasal dorsum,2.710588867471406,0.18233430325883812,0.1260936954489264,1.0771998586683709,1.1973903803541648,0.016635834048561317
117,4.0,63.1,lower nasal dorsum,2.5854172434156966,0.21175438486562925,0.13519098097525215,1.2071790521625745,1.4982132484393962,0.02083473320358731
118,4.0,63.1,soft triangle,2.7604215789929865,0.1543815658492028,0.10357267885115844,2.2230775041899373,6.4523306482934935,0.0877445651470342
119,4.0,63.1,left ala,3.202204004250732,0.20073347442186718,0.12701526849809547,1.2010422340736033,1.4812498507880523,0.02048050900713766
120,4.0,63.1,right ala,2.4871369430344643,0.19099720812324927,0.14063673417653913,2.1489965617859497,5.825468423495963,0.08019444356371756
121,4.0,63.1,nasal tip,2.64462295297059,0.13058878271883625,0.09136032264196896,1.0967970045140685,1.2647079626602389,0.017561752271982315
122,4.0,63.1,left lower nasal sidewall,2.7864859601574885,0.1787065852663623,0.11846771492343437,1.5795691142100388,3.0053096226887135,0.04108298974296246
123,4.0,63.1,right lower nasal sidewall,2.720809968172953,0.18395516260421377,0.11698767787723051,3.0673252140678375,12.197958405499241,0.1682935281167858
124,4.0,63.1,left mid nasal sidewall,2.9036517487430156,0.11943187951495084,0.07144797398553325,2.6194549205093782,7.554206306708323,0.10602337327788403
125,4.0,63.1,right mid nasal sidewall,2.7633137668047514,0.13416863006014626,0.08736473898961596,4.485352352879019,25.535929827201475,0.35164852522123663
126,4.0,63.1,philtrum,2.400662919330165,0.28138668484150753,0.2062218740445542,1.6053865213216494,3.0357321074348333,0.04190966364789931
127,4.0,63.1,left upper lip,2.7066028573674976,0.2257487219551426,0.1579066483368955,2.7409081930682926,8.335396943699113,0.11527471380346956
128,4.0,63.1,right upper lip,2.6149293922375763,0.16996533741196926,0.11636293947180205,2.976624593873765,11.314184603152063,0.1556296750938618
129,4.0,63.1,left nasolabial fold,2.6460576072318993,0.1773579971122711,0.11935867950686209,1.5943805408362974,3.2351707784082833,0.04490642716675708
130,4.0,63.1,right nasolabial fold,2.5864942434942138,0.19776393454112784,0.1275000806084252,2.6830676333054506,10.364930680562242,0.14335832447566332
131,4.0,63.1,left temporal,2.90096219630435,0.1861431022931367,0.11903997877318793,4.290658530028603,25.15892315929524,0.34807978125193256
132,4.0,63.1,right temporal,2.459801403402919,0.18036017925012457,0.13571371765405107,5.537313798605527,32.95279682240073,0.4527081904838419
133,4.0,63.1,left malar,2.159166040759185,0.24161483907131298,0.20193747601382273,1.0410277435022144,1.1180567452045136,0.015464259199104621
134,4.0,63.1,right malar,2.2205563093102256,0.265461994108097,0.2042174240104421,0.9437519974385936,0.9710535248041202,0.013404865270456564
135,4.0,63.1,left lower cheek,2.2959397845795113,0.25240750903382086,0.2054726410167934,1.1135191783620746,1.3096431159372677,0.018164379638215537
136,4.0,63.1,right lower cheek,2.5593256018868202,0.25997167033573076,0.184905344195926,1.0940176166420927,1.2585512876225111,0.017513286697076025
137,4.0,63.1,chin,2.31296163464404,0.2537243527003521,0.19277353863823285,1.0266235557484682,1.1179009613832216,0.015542108863269476
138,4.0,63.1,left marionette fold,2.684512440218702,0.1914510055904394,0.12711079603738576,2.010835497246305,6.373741407027826,0.08834450694462691
139,4.0,63.1,right marionette fold,2.606758784145899,0.14727102640252443,0.10310599480329968,3.4895112376821644,15.980793284959026,0.22019804094473963
140,4.0,100.0,lower medial forehead,2.1404697404066493,0.337068781961875,0.2805367759375233,1.7745155327899174,3.4450401692980903,0.04808092048804433
141,4.0,100.0,left lower lateral forehead,2.199789345250745,0.35051979115728865,0.28398188669795826,1.8088366305839265,3.565217974079254,0.049800295061833644
142,4.0,100.0,right lower lateral forehead,2.2422954859697324,0.32215167564023794,0.2593187792437825,1.7599586236434897,3.3189345350994244,0.04633846716685269
143,4.0,100.0,glabella,2.271906527023918,0.3259827453986875,0.2622238943474937,1.753568112449056,3.3419069333433664,0.046677944963770916
144,4.0,100.0,upper nasal dorsum,2.00232580154987,0.320256814837696,0.27195468308877385,1.8454048812535844,3.6402927739156232,0.05091419383210855
145,4.0,100.0,lower nasal dorsum,2.118997826327582,0.3278846422887414,0.25580785588145194,1.8188661720281096,3.5480818983118163,0.04960684873784385
146,4.0,100.0,soft triangle,2.9628266341119587,0.28010905835742556,0.18092386044305142,1.836738022857844,3.611992704718442,0.05066894955091034
147,4.0,100.0,left ala,2.1879639006966767,0.34612507363812856,0.26716296698409786,1.804908552290127,3.500766148218368,0.048986032364978255
148,4.0,100.0,right ala,2.453865450454876,0.3176213847087321,0.24786101234151878,1.9201994698823437,3.9610394451591664,0.05553251255164645
149,4.0,100.0,nasal tip,2.1695379370557304,0.3221678215177808,0.2660965448606722,1.8171309429873055,3.570882810603019,0.05004322645842383
150,4.0,100.0,left lower nasal sidewall,2.664956525634313,0.3393250414432165,0.25295785155436845,1.7639723363420652,3.3178221911965475,0.04635688314184028
151,4.0,100.0,right lower nasal sidewall,2.4713913507705274,0.3184867047353604,0.23890769945561027,1.8845419914872845,3.7954842884225966,0.05327043868746086
152,4.0,100.0,left mid nasal sidewall,2.5239005906046743,0.3354746116684511,0.23993342603113157,1.922937210939975,3.834814888117684,0.05382533989345695
153,4.0,100.0,right mid nasal sidewall,2.3362338446987074,0.3165548295110004,0.2535755182086876,1.8502366972978521,3.664919393851378,0.051397389127662695
154,4.0,100.0,philtrum,2.7249888893476766,0.2823817401881484,0.19375884980062183,2.0675841078591577,4.592617847115791,0.06434409143176502
155,4.0,100.0,left upper lip,2.9055254177189966,0.13401331869539887,0.09221569328792055,3.620959257271077,13.850966685280282,0.19368560990966888
156,4.0,100.0,right upper lip,2.6877964033442416,0.26631167895192914,0.1833971911900797,2.9905938219132473,9.224781712783422,0.12961866600000688
157,4.0,100.0,left nasolabial fold,2.448051155398438,0.2231922123167048,0.17682426743524624,2.099886992752918,4.95363747007893,0.07021390449766554
158,4.0,100.0,right nasolabial fold,2.2421113667418733,0.26770240922821636,0.21681181045993944,1.8868379215621636,3.771416717915244,0.0526978478103843
159,4.0,100.0,left temporal,2.2552678673763955,0.2266252823143661,0.20142438409971905,2.9717989628314765,9.521209918444747,0.13353722170243784
160,4.0,100.0,right temporal,2.6759120697486147,0.11284551959344741,0.0800649167304804,4.2836097184873685,19.704932575920157,0.2816230095766928
161,4.0,100.0,left malar,2.1483525313078,0.3741876321977243,0.32230985990988664,1.8064370047107754,3.5018935220553047,0.04895117087843393
162,4.0,100.0,right malar,2.1257097733189556,0.3911336665511922,0.33329058720135535,1.826155940060545,3.6051050020576785,0.05041874513557682
163,4.0,100.0,left lower cheek,2.0443924138216785,0.35844548530577264,0.31242195949596213,1.7885720866232724,3.4307441862494215,0.04790319962886688
164,4.0,100.0,right lower cheek,2.3093483895643314,0.34545492431047925,0.26135150628442944,1.8043704840763566,3.4393614221132576,0.04808020389395553
165,4.0,100.0,chin,2.499342795553912,0.3347907780726227,0.2596213215091159,1.853797079481045,3.611597383916186,0.05066167067656088
166,4.0,100.0,left marionette fold,2.4598179559322775,0.31716610765255787,0.24074486948695664,1.8273016456121425,3.5921661344650837,0.05023016995706998
167,4.0,100.0,right marionette fold,2.7267832549739506,0.27450997487786316,0.18919851053523376,2.6557648598914962,8.149594925791408,0.11431599201218988
