,attendant,motion,ROI,DTW,PCC,CCC,RMSE,MAE
275,alex,gym,left lower cheek,2.3476199196011924,0.12952513802305538,0.11280836473592444,6.346464853313663,42.12213280576039
276,alex,gym,right lower cheek,2.41860517890731,0.15493397564517886,0.1277813843354598,5.5046333248439225,31.772586206473033
277,alex,gym,chin,2.6614852153443715,0.131964374253364,0.1067507042443652,5.828252100967084,36.03551809476374
278,alex,gym,left marionette fold,2.3510191934885634,0.13666410224265146,0.11758859160298621,6.187628065833008,39.62172538402359
279,alex,gym,right marionette fold,2.4208953712912065,0.13968790649102952,0.11780269321178857,6.004329509421111,37.33108377180648
280,alex,rotation,lower medial forehead,2.300354871086243,0.2452481817870324,0.22256221069896126,2.4665989911702884,6.961791466930318
281,alex,rotation,left lower lateral forehead,2.360260685077762,0.1975616042029752,0.1668565845370304,3.5647211736989006,15.77654777787015
282,alex,rotation,right lower lateral forehead,2.6609976140669964,0.16329588921610105,0.1364298422945354,2.6959112509124514,9.06745546112988
283,alex,rotation,glabella,2.2579557913089685,0.26103750613583715,0.23426425869886452,2.1145491810804593,5.341798770389794
284,alex,rotation,upper nasal dorsum,2.4761047986463183,0.14451441496497391,0.12436217266002352,3.5818745792018247,15.130748493338652
285,alex,rotation,lower nasal dorsum,2.4040155862509445,0.09276911539309515,0.07902141889139987,5.169809116532775,28.234363066818798
286,alex,rotation,soft triangle,2.372902362155985,0.16618561547304092,0.13676354247627112,4.133990962459189,18.699496217800114
287,alex,rotation,left ala,2.435293946687484,0.15348943202439652,0.13168070842296697,5.0686279366287765,26.725605911843363
288,alex,rotation,right ala,2.6092353421090344,0.17602570760993458,0.14060169072708703,3.617654015270467,14.113148546312004
289,alex,rotation,nasal tip,2.404057746848208,0.1633356285108724,0.13132906383361315,3.4239474916463504,12.474968487635534
290,alex,rotation,left lower nasal sidewall,2.461169011284315,0.2060264169308528,0.17980306576119473,4.878231025873594,25.576340261445814
291,alex,rotation,right lower nasal sidewall,2.3227087275021154,0.128302983684436,0.11166849217429745,4.180252396532837,18.81984827488892
292,alex,rotation,left mid nasal sidewall,2.5460017397640753,0.10906679138185234,0.09466677784452003,6.145107162298798,39.814961403023716
293,alex,rotation,right mid nasal sidewall,2.3681993297923274,0.17925420550727983,0.143861751504132,4.731359059595813,24.137953035424708
294,alex,rotation,philtrum,2.9196000383221397,0.06667025846877873,0.04421518970494733,4.41387892115,21.307192821668163
295,alex,rotation,left upper lip,2.4300530618950993,0.13318344410548758,0.11666289244148868,4.953026801742801,28.439966611457848
296,alex,rotation,right upper lip,2.8025564670325758,0.06565518306422204,0.05185507762516619,4.931367294034003,26.40063371229305
297,alex,rotation,left nasolabial fold,2.4043831539374687,0.16483164465693276,0.13584056176548837,4.6792783622317025,24.219562887958993
298,alex,rotation,right nasolabial fold,2.657235936113712,0.10808797162576532,0.07846055274324429,4.1929345640783815,19.09363110083091
299,alex,rotation,left temporal,2.2011959868102875,0.18326372020943837,0.16191662162881987,6.397083629520706,44.01369307583811
300,alex,rotation,right temporal,2.2677216077067808,0.1979259109378065,0.17267355940024945,3.8232867138419926,16.859392976127687
301,alex,rotation,left malar,2.412154163095297,0.18343063330717485,0.15740941951624451,4.391356504411419,22.738994171886517
302,alex,rotation,right malar,2.3981689292213946,0.2762949513953693,0.23391449225004696,2.5057213507398415,6.80991359149572
303,alex,rotation,left lower cheek,2.713730483473495,0.12282430458105448,0.0988334941315197,4.957984110776568,26.252460823714934
304,alex,rotation,right lower cheek,2.4775528642381803,0.2080107629919017,0.1686011099904951,2.895457480230686,9.500393752169906
305,alex,rotation,chin,2.364955420193532,0.19221860724150036,0.16548292819089783,2.6725019780448958,8.756736931914798
306,alex,rotation,left marionette fold,2.6446461511010586,0.11452525265516557,0.09460040627882282,5.401675774358358,30.893372550936217
307,alex,rotation,right marionette fold,2.391685576906623,0.24131489966253533,0.20870061581492935,2.8014744393333064,9.381258098348358
308,alex,talk,lower medial forehead,2.221325267861471,0.17561492028612485,0.14826056723489836,3.6158701557496906,14.513589624235035
309,alex,talk,left lower lateral forehead,2.3148737120512384,0.1870538256538862,0.1544857894661967,4.2172105406929585,19.063001634080095
310,alex,talk,right lower lateral forehead,2.0779932921580384,0.18669643230866065,0.16153585910418516,3.4476964835681017,13.335799756272994
311,alex,talk,glabella,1.9255725215674033,0.217382861563103,0.19302142453121285,2.6658999343058385,7.904851114072318
312,alex,talk,upper nasal dorsum,2.1686239418956132,0.12214692149028694,0.10418273660551243,4.83242035341983,24.440000625664076
313,alex,talk,lower nasal dorsum,2.3474130731003227,0.11358563627640643,0.0884353005385305,5.614580934445716,34.21158007211276
314,alex,talk,soft triangle,2.1112426262429915,0.17158387342585915,0.1456569989659299,4.659295270707449,22.790291176647507
315,alex,talk,left ala,2.6541486330615216,0.10786999665723225,0.0814500711028561,4.949158650241037,24.926303863675578
