,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
142,6.0,1.0,right lower lateral forehead,2.1394586488274228,0.475646359501731,0.43140163691313055,2.472586460723186,8.818035869808194
143,6.0,1.0,glabella,2.018580087345027,0.4814225623973932,0.45088799142419045,2.530499009730957,9.331929336461732
144,6.0,1.0,upper nasal dorsum,2.080062010308106,0.4701702301908708,0.4298688696659078,2.521505988335741,9.290602665663979
145,6.0,1.0,lower nasal dorsum,2.2497727108209613,0.3632077835309126,0.3206473137784474,2.8315389116762275,10.060613735781223
146,6.0,1.0,soft triangle,2.160017679740871,0.4553560028796322,0.40129297294280125,2.6088563079722875,9.511851394960463
147,6.0,1.0,left ala,2.1920342339796037,0.45047806287092734,0.40153379906873804,2.458514125580672,8.349536850100108
148,6.0,1.0,right ala,2.1281742382558657,0.38054534169034465,0.3387325863168196,2.664887417689564,10.646558983862384
149,6.0,1.0,nasal tip,2.218806923337544,0.41369654427531316,0.3678013311208236,2.6435895796315347,10.282753294567547
150,6.0,1.0,left lower nasal sidewall,2.14270767758211,0.4466448987743844,0.40238008753514665,2.571949488176582,9.55290023468062
151,6.0,1.0,right lower nasal sidewall,2.220044683411005,0.3401179171042133,0.30654112523201243,2.990148956520051,11.621173114753152
152,6.0,1.0,left mid nasal sidewall,2.1418971302993906,0.3799316535150777,0.3395794870606226,2.437221821593029,8.102720014101019
153,6.0,1.0,right mid nasal sidewall,2.24800253295221,0.35589156443323927,0.3148889802892391,2.659645496970106,9.437402830192715
154,6.0,1.0,philtrum,2.103838142283036,0.4516081989526526,0.3994171206346698,2.739463334089263,11.145866339548325
155,6.0,1.0,left upper lip,2.185143183729615,0.4409222877848289,0.3879075534413412,2.6919223101695384,11.055486978097116
156,6.0,1.0,right upper lip,2.222172410712692,0.4310016103816595,0.372039175409786,2.530656873799123,9.274142374016886
157,6.0,1.0,left nasolabial fold,2.1235163161939146,0.4889518568795542,0.44574075373154626,2.555470006310739,9.358897076403782
158,6.0,1.0,right nasolabial fold,2.191205355597242,0.4523942804103058,0.40959329752959417,2.5938169715423753,9.863288229276302
159,6.0,1.0,left temporal,2.2635270991447682,0.43683421036569253,0.38603327074584914,2.567311876785874,9.811340494684282
160,6.0,1.0,right temporal,2.1392472937115072,0.330927275886487,0.2941006991425522,2.93607554159384,11.555225323874533
161,6.0,1.0,left malar,2.182106054372386,0.38748773567730277,0.3424064049104957,3.0124396748170916,11.775366492017955
162,6.0,1.0,right malar,2.360772860434112,0.3984239303765844,0.3417928999200375,3.5981399175963427,15.913914060900789
163,6.0,1.0,left lower cheek,1.9679575226845676,0.4841469478228314,0.45583897954930114,2.6502652231924637,10.427426354769535
164,6.0,1.0,right lower cheek,2.021830474102126,0.4208750917622126,0.39266228649182255,2.5497018478337385,9.478327749899194
165,6.0,1.0,chin,2.0546207139675445,0.5158735912799088,0.4782749018437831,2.58280535512248,9.9046168158774
166,6.0,1.0,left marionette fold,2.061956529457392,0.49851029429740545,0.44945781608415475,2.518386228125193,9.31313246945821
167,6.0,1.0,right marionette fold,2.1585694375975355,0.46879332011316505,0.4216602302366117,2.5229568013346113,9.303108044111923
168,7.0,1.0,lower medial forehead,2.225920117089673,0.35503589249973627,0.3111762619086199,1.9133980702687667,4.016769668911135
169,7.0,1.0,left lower lateral forehead,2.2819766576455955,0.3008322160147636,0.26656213895162245,1.7241236264892472,3.2601212901015506
