,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
122,5.0,1.0,left lower nasal sidewall,2.3029778672518932,0.30612960308378406,0.25559838649569555,2.2760020124859524,5.9163616729937365
123,5.0,1.0,right lower nasal sidewall,2.308087485235841,0.2575855344008494,0.21780905972890605,2.2093085074516647,5.420740038359512
124,5.0,1.0,left mid nasal sidewall,2.2666245925305,0.29263794772899443,0.2445047538451922,2.3878045671736903,6.4315913878154705
125,5.0,1.0,right mid nasal sidewall,2.561160644200787,0.2373191892275619,0.1870951392088624,3.2849848810383424,12.305114767035334
126,5.0,1.0,philtrum,2.975802141847293,0.1603102527117778,0.11135991350097292,4.092963716184697,17.969729762583473
127,5.0,1.0,left upper lip,2.9850032818441177,0.13551316750610662,0.09590913637242698,4.361208128421043,19.69573006744906
128,5.0,1.0,right upper lip,2.5651209995054085,0.1533579818742706,0.11967024485487764,3.963842044566989,17.117978159636827
129,5.0,1.0,left nasolabial fold,2.364611337674643,0.32451133881418315,0.28634134362845226,2.53887978149386,7.487431445693241
130,5.0,1.0,right nasolabial fold,2.226945642288619,0.36273564367421857,0.3241074149376927,2.4157773931474,6.900803893386971
131,5.0,1.0,left temporal,2.571404235099793,0.3021567676871976,0.24571051095167115,2.956030866765108,9.889476651837294
132,5.0,1.0,right temporal,2.527438860750454,0.19316827025998262,0.14981297867075472,3.6287100220245647,14.210657963760893
133,5.0,1.0,left malar,2.47274168587562,0.3061336283857152,0.25966743787338503,2.659879854074516,7.837792256639246
134,5.0,1.0,right malar,2.458542283999719,0.2766518307995007,0.21165801576526236,3.4203535595139227,12.829144554325984
135,5.0,1.0,left lower cheek,2.2189377588792727,0.26865478118583097,0.23114373771587116,3.1150989154265196,11.126628670474453
136,5.0,1.0,right lower cheek,2.5809066745588525,0.2017112271331594,0.16425118840390632,2.977012398545881,9.745514306750348
137,5.0,1.0,chin,2.4485738269275608,0.2322386149536812,0.17783764527957602,3.2006127510388915,11.458259301008251
138,5.0,1.0,left marionette fold,2.2893758846298695,0.31763783910943205,0.2641673366285327,2.299928791910946,5.849399097539395
139,5.0,1.0,right marionette fold,2.2076777203080686,0.3344871170470104,0.27787508922959947,2.135875272915955,5.085841933841569
140,6.0,1.0,lower medial forehead,2.0100687703489335,0.47895768771859054,0.42311481887979785,2.558768330076166,9.43413231426688
141,6.0,1.0,left lower lateral forehead,1.9170151554712143,0.5036934611288311,0.44764710765845617,2.5139913471745223,9.283160477647973
142,6.0,1.0,right lower lateral forehead,1.9587695142241155,0.49901787167991235,0.4514536846795506,2.5417503113895505,9.342118180279607
143,6.0,1.0,glabella,1.9597415901861852,0.5085113242060737,0.4454091238568185,2.52486105144477,9.321633189946459
144,6.0,1.0,upper nasal dorsum,2.0283652501202356,0.47109073191744694,0.40111364368692226,2.5192953810753895,9.248888651203815
145,6.0,1.0,lower nasal dorsum,2.106364838498987,0.3603779246250356,0.31021396023237346,2.9029906348527175,11.636291689611701
146,6.0,1.0,soft triangle,1.89476522827909,0.48716381596495933,0.44161113259418805,2.55138044408805,9.404432736612641
147,6.0,1.0,left ala,2.162214785286768,0.47724090602850416,0.39694006264633214,2.5100152156405797,8.853908836119233
148,6.0,1.0,right ala,2.0118951776914793,0.421189003907094,0.35938772308372136,2.501180298194318,8.983735601863723
